-3.055507021704363169e+00, 4.927636625591118147e+00, -2.314468277542876873e+00, -5.898165944129487581e-01, 7.479719714738888303e-01, -7.475180141660633382e-01, 1.670268993252470580e-01, 3.501103587329687183e+00, 9.472278048585178745e-01, -5.488053551896703297e-01, 1.840501499283952125e+00, -3.731632621210640544e+00, -1.836815453864379943e+00, -7.705788423191037295e-02, 2.010348156701874944e-01, 3.990586801954226770e-01, 2.113020438072023555e-01, 3.842024006051241725e-01, -7.805811514902323278e-01, -6.220516492292903488e-01, 2.620164577178057397e-01, 8.552996651788469240e-01, 3.719794107976395203e-01, 9.211104899647366562e-01, 7.721050281640968738e-01, 7.458005394677724720e-01, 2.448710032019170979e-01, -5.997880301689875182e-01, -3.984375362590927283e-01, -4.832149291741786312e-01, -1.736228529754420824e-01, 6.161950344209464747e-01, -3.166741973201334798e-02, 2.226566088457716253e-01, -1.067828879653562879e+00, -3.200655381413849421e-01, -3.257892940097695811e-01, 2.580856876665712507e-01, 1.483190759691126737e-01
-3.230983204405534437e+00, 5.494763342132050532e+00, -1.139381755246965167e+00, 6.311618562629327522e-01, -4.078618222524532655e-02, -1.221450698661191936e+00, -6.834359580969553427e-01, 2.347764523355203359e+00, -7.360998532459421817e-01, -2.188064899992388845e+00, 2.852284636633653836e+00, -4.225004798538964934e-01, -4.800978458567510820e-01, 5.589010486622092433e-01, -1.273488388667869842e+00, -5.939035207709512099e-01, -1.095592928594065762e+00, -2.366147360463032867e-01, 3.650652704800337878e-01, -7.378708405316498631e-01, 1.083191364239566967e+00, -1.376674733773564085e+00, -1.208603956664813274e-02, 4.652214740070804710e-01, 1.580615417599088524e+00, 1.175241343687193352e+00, 1.746459961082011125e-01, -4.920747343139601493e-01, -2.769493860023179432e-01, -3.941007927051943804e-01, -1.172688353035734599e-01, 5.232080936431952045e-01, -1.337847860283455093e-01, 3.669737389749200100e-03, -1.066095679996444279e+00, -3.417016089606658147e-01, -2.191072626130104450e-01, 1.538146388207062010e-01, -5.809618856736720530e-03
-3.353058351513329427e+00, 5.649247345671589038e+00, -9.067181377137194520e-01, -1.437956007148777082e-01, 3.063363051349076827e+00, -4.413457429369660900e+00, -2.517999918110103152e+00, 5.387855407905957961e+00, 6.065389959804981856e+00, 2.130721471199886530e+00, 5.940162380432784772e+00, -1.525673551068527978e+00, 1.213828439470668208e+00, 8.293176653306153501e-01, -2.060643733005721678e+00, -1.096647900616854132e+00, -1.551325115863056769e+00, -1.735032959463724822e-01, 1.727570809629366932e+00, -7.224791522381772690e-01, 9.647120486857831967e-01, -3.367857533612762300e+00, -1.036315554727141208e+00, -4.798914721052832677e-01, 1.658278271779457302e+00, 1.272675517203625262e+00, -6.065005518523676475e-02, 1.889139292822712354e-02, 1.285138931266163742e-01, 2.390860110158276111e-02, -3.786106773828983724e-02, 2.838686776939498488e-02, -1.254941349533418571e-01, -4.772084761257053276e-01, -4.793064279424552043e-01, -2.851087929099929696e-01, -9.630993955622803304e-02, -1.885987574108370368e-01, -2.886453754349606049e-01
-1.122261134888340450e-01, -1.800610677788466063e+00, -5.987860951312211633e+00, -6.290791734232312749e+00, -1.592797248695221768e+00, 2.910778045835904493e+00, -2.179813894615326930e+00, 7.973684498239386187e+00, -8.495226941482535210e+00, -1.948998966217689421e+00, 2.116778428744938267e+00, 3.068464931713745791e+00, 2.514069317904063183e+00, 3.429843215278323143e-01, -1.128499581561658749e+00, -2.378349594100286346e-01, -8.778883398836399010e-01, 7.671107236300525600e-02, 5.813833361659442867e-01, -1.240761827866574407e+00, -7.098265081743701521e-02, -2.363600135407570413e+00, -6.323811512432992998e-01, 5.260751579346945039e-01, 1.098091600459947692e+00, 4.533149563161623652e-01, -4.086062572970020068e-01, 8.731614198658806947e-01, 7.083827229610962783e-01, 6.610082867317726985e-01, 1.856508794179627664e-01, -7.632650035071621986e-01, 1.059754882927775449e-01, -8.428808525653662675e-01, 9.001264369731423187e-01, 1.214253734000060314e-01, 9.440571999914823542e-02, -7.567139195913108463e-01, -7.325370257650328787e-01
-4.682972405096368362e-01, -1.727895029477232391e+00, -5.373468182594523412e+00, -4.885465378480609466e+00, 6.564610249770146400e-01, 5.824221661732224220e+00, -2.697179893606453938e+00, 5.511703843316511531e+00, -1.201249631908699911e+01, -5.849916095712726083e+00, -1.912027572981060963e-01, 2.814276031902823938e+00, 3.029478550273339010e+00, -2.723497965909057461e-01, 2.229973767582175692e-01, 8.635938651480431494e-01, 2.219927549599032268e-01, 3.823415770902070104e-02, -7.468058454862126494e-01, -9.980768303285373344e-01, -1.546938915382219282e+00, -1.047769773716425989e+00, -7.434169979139997331e-01, 4.091339502197895439e-01, 7.037314967948207767e-02, -3.364631440215150038e-01, -4.103060212263208717e-01, 1.049407352973009022e+00, 6.007172494109942473e-01, 7.191459295000479646e-01, 1.873969884247734807e-01, -1.045296475660323798e+00, 3.585984112465091522e-01, -5.727060655424378588e-01, 1.636666833641483576e+00, 4.985375022389202937e-01, 3.596757270487081770e-02, -7.968026170623891957e-01, -7.288408653669948833e-01
-2.958442152268219161e+00, 3.540836621898166392e+00, -9.518152985670622068e-02, -1.387444954272401443e+00, 1.546220192775812130e+00, -3.433373563382413174e+00, -6.797655109681651986e+00, 1.930927051562741470e+00, -3.515157390837804208e+00, -1.359651872752579038e+00, 8.548342995172571790e+00, 2.897982730960166009e+00, 8.786518803227256758e-01, -9.332965068620404647e-01, 1.950498155779563758e+00, 1.967889211152081375e+00, 1.322789569653317843e+00, 5.857709342158139432e-01, -2.214071419497987581e+00, -7.019456002258203653e-02, -1.875387416553262909e+00, 1.963913571143979242e+00, 4.485915490268112538e-01, 4.927373628402852423e-01, -1.409001619307478137e+00, -1.682874454525400854e+00, -1.086881627068329720e-01, 4.627074486217722660e-01, -7.851543297217852824e-02, 2.465255371186010902e-01, 7.504601108267475174e-02, -2.526159447318778173e-01, 5.724895645470536865e-01, 3.093101152253418043e-02, 1.120338084925698308e+00, 3.626675724478201079e-01, -5.754658746758223309e-01, -7.311581232683547205e-01, -3.477178926437720641e-01
-3.291699315078165711e+00, 4.093510579619360712e+00, 4.649114772987432698e-01, -1.485505215895317033e+00, 1.685025119158663376e+00, -4.975410852191565425e+00, -5.199463462219626742e+00, 6.745395543331846877e-01, -1.663493684099513370e+00, -1.881037065102667327e+00, 4.770049848317915675e+00, -1.088566702294327726e+00, 3.492214381537621648e-01, -5.840720266060526189e-01, 1.646894163188712401e+00, 8.040762611570624330e-01, 9.440655768687038485e-01, 5.089517152510906195e-01, -2.101184190840286625e+00, 4.852292700723722652e-01, -9.966158961584928866e-01, 2.651719781318881530e+00, 9.158856063324052332e-01, -2.833847110337245345e-01, -1.072188203648775984e+00, -1.303434104210567712e+00, 1.462475616156888036e-01, -1.739621156312560479e-01, -5.746633584968977582e-01, -2.772317840354351914e-01, 6.380745915174675098e-02, 4.471433492491299622e-01, 3.292053194470435096e-01, 4.494354931802727049e-01, 4.468414916028532469e-01, 1.910062024799880354e-01, -5.940908996522014096e-01, -2.218176997355059688e-01, 1.793145675591031052e-01
-3.367007610514772153e+00, 5.041177296561055954e+00, 9.323952745015609000e-01, -1.376823967258370640e+00, 8.217753752930236910e-01, -2.759762794692138144e+00, -1.279644910421650739e+00, 1.015329559964735617e+00, -3.850160403256382757e+00, -1.690480736388662475e+00, 2.099838940138353927e+00, -2.025121797725068618e+00, -4.560174398663152218e+00, -4.459537699875913003e-02, 4.730892683319553038e-01, -6.006533222754308898e-01, -6.297065245034705327e-03, 2.165823490053440104e-01, -4.507214816408033897e-03, 8.800329446682390033e-01, -1.914891028166292863e-01, 1.388345511703266810e+00, 3.513054088725987012e-01, -2.004994884817659972e+00, -1.986418339217696838e+00, -8.017890268081716565e-01, 2.441119702709051986e-01, -5.606024997412584199e-01, -6.391890700261469993e-01, -4.511234660079265213e-01, -1.469329552866426025e-01, 7.104296602463404664e-01, 4.216808360278273549e-02, 1.876837251009370600e-01, -2.223565566645185620e-01, -3.565745821477910027e-02, -3.154736873911049289e-01, 1.757449894511411426e-01, 7.336500045089793254e-01
-3.184374644416623212e+00, 5.756405449134884833e+00, -1.866875278988345155e+00, -1.704479876441056252e-01, 3.563442009973861957e+00, -5.018504676814344201e+00, -3.030038642874592902e+00, 9.864231083230494690e-01, 1.413604093716696930e+00, -1.105073632232658198e+00, 1.616125715050380274e+00, -8.511272199843844533e-02, -7.682788312865604929e-01, 1.453744655589748157e-02, 9.189124232574155671e-02, -7.254516606226892872e-01, -4.996228477680965119e-01, 5.418657460729894293e-01, 3.841287984186472215e-01, 1.728360145612695686e-01, -1.417106063491725965e-01, 1.474221714018196128e+00, 2.602570845630466922e-01, -1.312454424212245119e+00, -7.500069890429384989e-01, 1.195669799153857432e-01, 1.088715512468696883e-01, -4.267368119355103850e-01, -1.580961070227177301e-01, -2.049525900031646530e-01, -3.551183341193508980e-01, 4.254851209572822479e-01, -9.467895428324160645e-02, -2.415233121836911911e-01, -7.335976386193928667e-01, -1.702020751013189614e-01, 4.184432143528062781e-02, 4.343245917489164110e-01, 7.947152594040479689e-01
-3.235081372592786053e+00, 5.074835528800180739e+00, -1.932554763090316374e+00, -2.076458894623180562e+00, 1.689923492394932891e+00, -3.434362725153063955e+00, -3.482202796012973778e+00, 8.175397604846625921e-01, 1.888021278770425138e+00, 8.893455175409847868e-03, 1.003306377180392950e-01, -7.535835955276263043e+00, -2.571543118997971167e+00, -1.204139208848964415e-02, -7.501288249524336316e-02, -4.632921780887780949e-01, -2.109835480679148056e-01, -1.653508576283483911e-01, 9.542038710424760595e-02, 2.968424857468829892e-01, -1.364421435953237616e+00, 1.440879821471729105e+00, 5.981185188375950368e-01, -5.700962175259790543e-01, -6.913672793546912221e-01, 1.273875025956519025e+00, 5.047803720492280433e-05, -1.072780507041443954e-01, 1.812068627983816071e-01, 1.178140631609477518e-01, -4.100251971035448473e-01, -1.846712234108408290e-01, -6.927457838258790912e-02, -3.817674411929601330e-01, -8.296819376948721958e-01, -2.453956048710928539e-01, 4.571090087540417568e-01, 9.015952024612310378e-01, 5.951427708462964095e-01
